Date,Price,Buy_Signal,Sell_Signal,DCA_Shares,DCA_Portfolio,DCA_Total_Invested,Dip_Shares,Dip_HYSA_Balance,Dip_Equity,Dip_Total_Value,Dip_Total_Invested,HYSA_Rate_Annual,Dist_From_ATH_Pct,StdDev_100d
2014-03-17,3658.25,False,False,80.79828849371332,295580.3388821267,137000.0,80.23570373307145,9206.796276701241,293522.26318150864,302729.0594582099,137000.0,0.25,1.8775564943338028,112.44181242140361
2014-03-24,3611.0,False,False,80.85367481329237,291962.61975079874,137200.0,80.23570373307145,9407.111189858273,289731.126180121,299138.23736997927,137200.0,0.25,3.1449071280091196,111.55904187150236
2014-03-31,3586.25,False,False,80.90944337376641,290161.4912991698,137400.0,80.23570373307145,9607.43295467139,287745.2925127275,297352.7254673989,137400.0,0.25,3.8087574599342853,105.52561716275821
2014-04-07,3499.25,False,False,80.96659847843169,283322.3697256521,137600.0,80.23570373307145,9807.761571374944,280764.78628795024,290572.5478593252,137600.0,0.25,6.142291960034869,97.11349898784596
2014-04-14,3470.25,False,False,81.0242312138254,281174.3383697776,137800.0,80.23570373307145,10008.097040203302,278437.95087969117,288446.04791989445,137800.0,0.25,6.9201367934017295,91.1194930860492
2014-04-21,3551.25,False,False,81.08054941164308,287937.30109809747,138000.0,80.23570373307145,10208.370896216631,284937.04288206995,295145.4137782866,138000.0,0.25,4.7475357071011866,84.42161637830368
2014-04-28,3540.75,False,False,81.13703461957925,287285.9553292752,138200.0,80.23570373307145,10408.720067655911,284094.56799287273,294503.28806052863,138200.0,0.25,5.029169181251257,80.71192945043853
2014-05-05,3590.75,False,False,81.1927332897735,291542.8070602542,138400.0,80.23570373307145,10609.076091923058,288106.3531795263,298715.42927144933,138400.0,0.25,3.6880573995842556,78.25130017189852
2014-05-12,3607.75,False,False,81.2481695034801,293123.0835261803,138600.0,80.23570373307145,10809.43896925247,289470.3601429885,300279.79911224096,138600.0,0.25,3.2320793938174748,74.73640547342175
2014-05-19,3613.25,False,False,81.30352133354998,293769.94845844945,138800.0,80.23570373307145,11009.80869987855,289911.6565135204,300921.465213399,138800.0,0.25,3.0845570978341046,72.37913662962222
2014-05-27,3721.25,False,False,81.35726671480627,302750.72876247286,139000.0,80.23570373307145,11210.18528403571,298577.11251669214,309787.2978007278,139000.0,0.25,0.18775564943338027,74.25168586364316
2014-06-02,3727.5,False,False,81.41092197972914,303459.21167944034,139200.0,80.23570373307145,11410.492033324634,299078.5856650238,310489.07769834844,139200.0,0.25,0.21416142417347073,77.90508385018667
2014-06-09,3793.75,False,False,81.46364026638483,309052.68526059744,139400.0,80.23570373307145,11610.882322624138,304394.2010373398,316005.08335996396,139400.0,0.25,0.11190100052659294,85.17259526929509
2014-06-16,3779.25,False,False,81.5165608194046,308071.4624767348,139600.0,80.23570373307145,11811.279466157923,303230.7833332103,315042.06279936817,139600.0,0.25,0.5591369556637285,93.1647344560763
2014-06-23,3794.5,False,False,81.5692686860537,309514.5900292308,139800.0,80.23570373307145,12011.683464160431,304454.3778151396,316466.0612793,139800.0,0.25,0.302154492905938,97.27074783252203
2014-06-30,3840.5,False,False,81.62134523858593,313466.7763887893,140000.0,80.23570373307145,12212.094316866116,308145.2201868609,320357.314503727,140000.0,0.25,0.0,97.22171744128075
2014-07-07,3904.25,False,False,81.67257146641458,318870.13714774913,140200.0,80.23570373307145,12412.428481837798,313260.2462998442,325672.67478168197,140200.0,0.25,0.2936857562408223,106.26524189574947
2014-07-14,3919.25,False,False,81.72360163800353,320295.22571974533,140400.0,80.23570373307145,12612.8530417957,314463.7818558403,327076.634897636,140400.0,0.25,0.0,116.80849831172152
2014-07-21,3925.75,False,False,81.77454731717312,321026.4291303924,140600.0,80.23570373307145,12813.284457160094,314985.31393010524,327798.59838726535,140600.0,0.25,0.11449653329940843,127.79484553085125
2014-07-28,3960.0,False,False,81.82505236767817,324027.20737600554,140800.0,80.23570373307145,13013.722728165458,317733.38678296295,330747.1095111284,140800.0,0.25,0.3898880643944158,141.11056307081986
2014-08-04,3896.75,False,False,81.8763771896452,319051.7728137499,141000.0,80.23570373307145,13214.167855046286,312658.4785218462,325872.64637689246,141000.0,0.25,1.9808829078103385,148.85263889539857
2014-08-11,3905.0,False,False,81.92759357888976,319927.2529255645,141200.0,80.23570373307145,13414.61983803708,313320.423077644,326735.0429156811,141200.0,0.25,1.7733618412778267,152.4428663262099
2014-08-18,4013.25,False,False,81.97742850071123,328995.9149304793,141400.0,80.23570373307145,13615.078677372352,322005.93800674897,335621.01668412134,141400.0,0.25,0.0,159.6750689533799
2014-08-25,4063.5,False,False,82.02664715458104,333315.2807126401,141600.0,80.23570373307145,13815.54437328662,326037.78211933584,339853.32649262244,141600.0,0.25,0.0,169.62963478945252
2014-09-02,4092.0,False,False,82.07552300990851,335853.04015654564,141800.0,80.23570373307145,14016.016926014407,328324.4996757284,342340.51660174277,141800.0,0.25,0.0,175.87771635763875
2014-09-08,4093.0,False,False,82.12438692390802,336135.1156795555,142000.0,80.23570373307145,14216.40045252326,328404.73537946143,342621.1358319847,142000.0,0.25,0.0,172.4838256216454
2014-09-15,4033.5,False,False,82.17397165181183,331448.714657583,142200.0,80.23570373307145,14416.886716302059,323630.71100734366,338047.59772364574,142200.0,0.25,1.453701441485463,169.6118453994791
2014-09-22,4052.75,False,False,82.22332085914019,333230.5636118804,142400.0,80.23570373307145,14617.37983759789,325175.2483042053,339792.6281418032,142400.0,0.25,1.596455020031565,164.79377031969895
2014-09-29,4035.5,False,False,82.27288101277666,332012.21132706024,142600.0,80.23570373307145,14817.87981664531,323791.1824148098,338609.0622314551,142600.0,0.25,2.0152968313706445,154.35199139481958
2014-10-06,4007.0,False,False,82.32279366563417,329867.4342181961,142800.0,80.23570373307145,15018.386653678885,321504.4648584173,336522.8515120962,142800.0,0.25,2.7072963457569506,138.72473152410987
2014-10-13,3798.5,True,False,82.37544602840894,312903.1317389114,143000.0,84.2422590440977,0.0,319994.2209790051,319994.2209790051,143000.0,0.25,7.76981910889887,120.05992955886477
2014-10-20,3866.0,False,False,82.42717908583263,318663.474345829,143200.0,84.2422590440977,200.0,325680.5734644817,325880.5734644817,143200.0,0.25,6.130872890615515,112.7455030294183
2014-10-27,4038.25,False,False,82.47670548959664,333061.55594336364,143400.0,84.2422590440977,400.0068408846589,340191.3025848275,340591.3094257122,143400.0,0.25,1.948524948403545,105.1455213341967
2014-11-03,4157.25,False,False,82.52481421531677,343076.2838966256,143600.0,84.2422590440977,600.0205228879652,350216.1314110751,350816.1519339631,143600.0,0.25,0.0,105.60898659355439
2014-11-10,4170.25,False,False,82.57277297078706,344349.1064814247,143800.0,84.2422590440977,800.0410462439154,351311.2807786484,352111.3218248923,143800.0,0.25,0.0,105.98254606075687
2014-11-17,4212.25,False,False,82.62025353343172,348017.1629461978,144000.0,84.2422590440977,1000.0684111865141,354849.4556585005,355849.524069687,144000.0,0.25,0.23093320701089531,109.19628663662738
2014-11-24,4282.0,False,False,82.66696067962509,353979.92563015467,144200.0,84.2422590440977,1200.1026179497737,360725.35322682635,361925.4558447761,144200.0,0.25,0.0,117.93142211492055
2014-12-01,4286.5,False,False,82.71361879230443,354551.92695321294,144400.0,84.2422590440977,1400.1354568918039,361104.4433925248,362504.5788494166,144400.0,0.25,1.1928773122802974,127.8586608194507
2014-12-08,4279.0,False,False,82.76035868480268,354131.5748122707,144600.0,84.2422590440977,1600.1833477176408,360472.62644969404,362072.80979741167,144600.0,0.25,1.3657580821759927,137.21099793611705
2014-12-15,4163.75,False,False,82.80839230833915,344793.4434738471,144800.0,84.2422590440977,1800.2380810662148,350763.7060948618,352563.944175928,144800.0,0.25,4.022359246239843,140.05483402643134
2014-12-22,4291.75,False,False,82.85499334521222,355592.9176893146,145000.0,84.2422590440977,2000.2996571715705,361546.71525250626,363547.01490967785,145000.0,0.25,1.0718607733533108,141.47053220959776
2014-12-29,4311.0,False,False,82.90138629348408,357387.87631120987,145200.0,84.2422590440977,2200.3543922613057,363168.37873910513,365368.73313136643,145200.0,0.25,0.6281334639543594,141.24154850940394
2015-01-05,4161.75,False,False,82.94944300039823,345214.84440690733,145400.0,84.2422590440977,2400.4146015377896,350595.22157677356,352995.63617831137,145400.0,0.25,4.068460784878695,136.542350957058
2015-01-12,4166.5,False,False,82.99744492047503,345808.8542611592,145600.0,84.2422590440977,2600.4967063349027,350995.37230723305,353595.8690135679,145600.0,0.25,3.958969630611422,134.3507238116684
2015-01-20,4167.0,False,False,83.04544108078221,346050.3529836195,145800.0,84.2422590440977,2800.5856548250217,351037.4934367551,353838.0790915801,145800.0,0.25,3.9474442459517087,133.69830396706192
2015-01-26,4269.25,False,False,83.09228771660818,354741.7493341295,146000.0,84.2422590440977,3000.6622884966714,359651.2644240141,362651.92671251076,146000.0,0.25,1.5905030830403966,135.6633882043097
2015-02-02,4185.5,False,False,83.14007173285475,347982.77023786353,146200.0,84.2422590440977,3200.764924419751,352595.9752290709,355796.7401534906,146200.0,0.25,3.521005013542327,135.36587203557713
2015-02-09,4214.25,False,False,83.18752976216008,350573.0473001831,146400.0,84.2422590440977,3400.8744047380915,355017.9401765887,358418.8145813268,146400.0,0.25,2.8582953956088284,135.7625987980753
2015-02-17,4381.75,False,False,83.23317362591315,364706.958535345,146600.0,84.2422590440977,3600.9907296858028,369128.5185664751,372729.5092961609,146600.0,0.25,0.0,141.3248081158204
2015-02-23,4444.5,False,False,83.27817306342018,370129.840180371,146800.0,84.2422590440977,3801.089265197729,374414.7203214922,378215.8095866899,146800.0,0.25,0.0,148.58667629555512
2015-03-02,4477.0,False,False,83.32284583536568,373036.38080493215,147000.0,84.2422590440977,4001.219279263936,377152.59374042536,381153.8130196893,147000.0,0.25,0.0,155.70228526000332
2015-03-09,4413.5,False,False,83.36816134459872,367945.38009438646,147200.0,84.2422590440977,4201.356138661858,371803.2102911252,376004.566429787,147200.0,0.25,1.4183605092696001,149.9259837591479
2015-03-16,4359.5,False,False,83.41403816533504,363643.4993817781,147400.0,84.2422590440977,4401.499843625635,367254.1283027439,371655.62814636953,147400.0,0.25,2.624525351798079,115.0631610700947
2015-03-23,4436.75,False,False,83.45911620669415,370287.2338300503,147600.0,84.2422590440977,4601.650394389415,373761.84281390044,378363.49320828984,147600.0,0.25,0.8990395354031717,106.7299251348095
2015-03-30,4372.5,False,False,83.50485662979307,365124.9856137702,147800.0,84.2422590440977,4801.807791187358,368349.27767031715,373151.0854615045,147800.0,0.25,2.334152334152334,102.3164498464526
2015-04-06,4342.25,False,False,83.55091570055131,362798.96370071894,148000.0,84.2422590440977,5001.939185190951,365800.9493342332,370802.88851942413,148000.0,0.25,3.0098280098280097,99.20748701529068
2015-04-13,4403.25,False,False,83.59633669640665,368095.5695584526,148200.0,84.2422590440977,5202.1102736361345,370939.72713592317,376141.8374095593,148200.0,0.25,1.6473084654902836,99.38122142441564
2015-04-20,4407.5,False,False,83.64171389436468,368650.85398941237,148400.0,84.2422590440977,5402.288208817958,371297.7567368606,376700.04494567856,148400.0,0.25,1.5523788251060977,100.93798526213423
2015-04-27,4524.75,False,False,83.68591523145513,378657.8449435266,148600.0,84.2422590440977,5602.472990970609,381175.16160978103,386777.6346007516,148600.0,0.25,0.09935419771485346,108.57360799183711
2015-05-04,4476.5,False,False,83.73059299309926,374819.99953360885,148800.0,84.2422590440977,5802.664620328287,377110.4726109033,382913.1372312316,148800.0,0.25,1.1646519843241154,114.14650372202149
2015-05-11,4431.25,False,False,83.77572698463665,371231.19020067115,149000.0,84.2422590440977,6002.863097125196,373298.5103891579,379301.3734862831,149000.0,0.25,2.163713639123475,113.22490008311163
2015-05-18,4507.25,False,False,83.82009993932077,377798.1454515035,149200.0,84.2422590440977,6203.068421595548,379700.92207650933,385903.9904981049,149200.0,0.25,0.4857316332726169,112.63776637627038
2015-05-26,4479.75,False,False,83.86474528783351,375693.0927031722,149400.0,84.2422590440977,6403.280593973564,377384.2599527966,383787.5405467702,149400.0,0.25,1.092896174863388,117.71243197516787
2015-06-01,4521.5,False,False,83.90897839631522,379394.44581893925,149600.0,84.2422590440977,6603.455809790181,380901.37426788773,387504.8300776779,149600.0,0.25,0.46777832810522263,116.52159226830695
2015-06-08,4432.25,False,False,83.95410220476465,372105.5694970681,149800.0,84.2422590440977,6803.681677187905,373382.752648202,380186.4343253899,149800.0,0.25,2.4324473061471577,111.15363432239056
2015-06-15,4435.5,False,False,83.99919294988922,372578.42032923363,150000.0,84.2422590440977,7003.914393195951,373656.5399900953,380660.45438329125,150000.0,0.25,2.3609047383193,97.52741779786331
2015-06-22,4532.75,False,False,84.04331627458174,380947.3418436104,150200.0,84.2422590440977,7204.153958048572,381849.0996821338,389053.2536401824,150200.0,0.25,0.22013097793186945,90.4084632158799
2015-06-29,4378.0,False,False,84.08899923483757,368141.6386501189,150400.0,84.2422590440977,7404.40037198003,368812.6100950597,376217.0104670397,150400.0,0.25,3.626657861427549,75.96577990126454
2015-07-06,4422.75,True,False,84.13421996854397,372104.62136587786,150600.0,85.97404683524637,0.0,380241.71564058587,380241.71564058587,150600.0,0.25,2.6415717351824335,65.70334784490001
2015-07-13,4488.0,True,False,84.17878324840137,377794.3792188254,150800.0,86.01861011510377,0.0,386051.5221965857,386051.5221965857,150800.0,0.25,1.2052171041769855,64.50583184697695
2015-07-20,4671.25,False,False,84.22159834072141,393420.1412490949,151000.0,86.01861011510377,200.0,401814.43250017846,402014.43250017846,151000.0,0.25,0.0,74.41742780226446
2015-07-27,4522.5,False,False,84.26582166852683,381092.1784959126,151200.0,86.01861011510377,400.0068408846589,389019.1642455568,389419.1710864415,151200.0,0.25,3.184372491303184,82.36894438340792
2015-08-03,4573.0,False,False,84.30955663463223,385547.6024901732,151400.0,86.01861011510377,600.0205228879652,393363.1040563695,393963.1245792575,151400.0,0.25,2.1032914102221034,84.13384339787449
2015-08-10,4566.0,False,False,84.35335864952492,385157.43559373077,151600.0,86.01861011510377,800.0410462439154,392760.97378556384,393561.01483180776,151600.0,0.25,2.2531442333422533,82.71451064695505
2015-08-17,4564.75,False,False,84.39717265905446,385251.9938954189,151800.0,86.01861011510377,1000.0684111865141,392653.45052291994,393653.51893410645,151800.0,0.25,2.27990366604228,82.14727362788638
2015-08-24,4003.25,True,False,84.44713206703548,338062.9814473598,152000.0,86.29761937939261,0.0,345470.94478055346,345470.94478055346,152000.0,0.25,14.300240834894302,94.07444595997706
2015-08-31,4271.75,True,False,84.493951286325,360937.0364073588,152200.0,86.34443859868213,0.0,368841.8555839204,368841.8555839204,152200.0,0.25,8.55231469092855,107.44177645768622
2015-09-08,4298.5,True,False,84.54047914488031,363397.249604268,152400.0,86.39096645723744,0.0,371351.56931643514,371351.56931643514,152400.0,0.25,7.979662831147979,119.82900738219077
2015-09-14,4310.0,True,False,84.58688285717729,364569.46511443413,152600.0,86.43737016953442,0.0,372545.0654306933,372545.0654306933,152600.0,0.25,7.7334760503077336,123.67036505169331
2015-09-21,4341.25,True,False,84.63295253756888,367412.8052037209,152800.0,86.48343984992601,0.0,375446.2332484913,375446.2332484913,152800.0,0.25,7.064490232807065,124.88320361663561
2015-09-28,4094.75,True,False,84.68179556827894,346750.7824032102,153000.0,86.53228288063607,0.0,354328.06532548455,354328.06532548455,153000.0,0.25,12.341450361252342,135.3355318482718
2015-10-05,4311.25,True,False,84.72818582632475,365284.39114374254,153200.0,86.57867313868188,0.0,373262.30456914223,373262.30456914223,153200.0,0.25,7.706716617607706,146.26910338878517
2015-10-12,4375.0,False,False,84.77390011203903,370885.8129901707,153400.0,86.57867313868188,200.0,378781.6949817332,378981.6949817332,153400.0,0.25,6.341985549906343,146.67973708581152
2015-10-19,4454.5,False,False,84.81879852936981,377825.33804907784,153600.0,86.62474313422653,200.0,385869.9182914121,386069.9182914121,153600.0,0.25,4.64008563018464,145.0977313234044
2015-10-26,4616.25,False,False,84.8621237392263,391744.7787112034,153800.0,86.62474313422653,400.0068408846589,399881.4704933732,400281.4773342579,153800.0,0.25,1.1774150388011775,146.861889249685
2015-11-02,4694.0,False,False,84.90473132337628,398542.80883192824,154000.0,86.62474313422653,600.0205228879652,406616.54427205934,407216.56479494734,154000.0,0.25,0.0,156.26790198487623
2015-11-09,4652.75,False,False,84.94771665463199,395240.488664839,154200.0,86.62474313422653,800.0410462439154,403043.2736177725,403843.3146640164,154200.0,0.25,1.2574278438030562,166.91208240077012
2015-11-16,4559.75,False,False,84.99157870847266,387540.3510159582,154400.0,86.62474313422653,1000.0684111865141,394987.17250628944,395987.24091747595,154400.0,0.25,3.231112054329372,169.3736847952157
2015-11-23,4675.75,False,False,85.03435259501492,397599.37414614105,154600.0,0.0,407429.61445811024,0.0,407429.61445811024,154600.0,0.25,0.7693123938879456,175.59635896471534
2015-11-30,4668.75,False,False,85.07719061375656,397204.1336779759,154800.0,0.0,407640.76313597366,0.0,407640.76313597366,154800.0,0.25,0.9178692699490663,180.27467151753905
2015-12-07,4701.0,False,True,85.11973475330133,400147.87307526957,155000.0,0.0,407854.7062531881,0.0,407854.7062531881,155000.0,0.25,0.3233501192684866,186.47879105675617
2015-12-14,4566.5,False,False,85.16353197217794,388899.2687509505,155200.0,0.0,408068.65668820334,0.0,408068.65668820334,155200.0,0.25,3.1751921547839914,185.30438929507187
2015-12-21,4563.0,False,False,85.20736278523951,388801.1963890479,155400.0,0.0,408284.06393614656,0.0,408284.06393614656,155400.0,0.3,3.249403657566923,186.51253571445483
2015-12-28,4613.75,False,False,85.25071147123246,393325.4700503988,155600.0,0.0,408496.797875227,0.0,408496.797875227,155600.0,0.295,2.1733368672144184,187.2715061623164
2016-01-04,4504.5,False,False,85.29511151563251,384211.82982216665,155800.0,0.0,408709.25937527977,0.0,408709.25937527977,155800.0,0.29,4.489795918367347,189.33608877863068
2016-01-11,4273.0,True,False,85.34191703868423,364666.01150629774,156000.0,91.96013033314348,0.0,392945.6369135221,392945.6369135221,156000.0,0.285,9.398356745295521,191.7090132899737
2016-01-19,4144.5,True,False,85.39017376446539,353899.5751668268,156200.0,92.00838705892464,0.0,381328.76016571315,381328.76016571315,156200.0,0.31,12.122979061754572,188.3282571053599
2016-01-25,4186.75,True,False,85.43794351427132,357707.3100083755,156400.0,92.05615680873058,0.0,385416.11451895273,385416.11451895273,156400.0,0.345,11.227140206732043,193.8145176225494
2016-02-01,4291.5,True,False,85.48454726587333,366856.9345914954,156600.0,92.10276056033258,0.0,395258.9969446673,395258.9969446673,156600.0,0.365,9.006095944871454,194.98574475244473
2016-02-08,3964.25,True,False,85.53499817083645,339082.11649873835,156800.0,92.1532114652957,0.0,365318.36855129845,365318.36855129845,156800.0,0.35,15.944871455075537,208.78180836434765
2016-02-16,4092.75,True,False,85.58386506962088,350273.36376369087,157000.0,92.20207836408014,0.0,377360.056224589,377360.056224589,157000.0,0.33999999999999997,13.220249138616486,230.54005102446078
2016-02-22,4214.75,True,False,85.63131746893282,360914.5953021846,157200.0,92.24953076339207,0.0,388808.70978500677,388808.70978500677,157200.0,0.355,10.633448184468593,231.14558008323996
2016-02-29,4201.25,True,False,85.67892234843296,359958.572516354,157400.0,92.29713564289221,0.0,387763.3411197009,387763.3411197009,157400.0,0.31,10.919692552345614,230.05747475797764
2016-03-07,4300.0,True,False,85.72543397633994,368619.36609826173,157600.0,92.3436472707992,0.0,397077.68326443655,397077.68326443655,157600.0,0.33999999999999997,8.825868009541479,230.3438856507026
2016-03-14,4366.0,False,False,85.77124249672474,374477.24474070023,157800.0,92.3436472707992,200.0,403172.3639843093,403372.3639843093,157800.0,0.35,7.426451099920488,231.50933473794345
2016-03-21,4416.25,False,False,85.81652978797862,378987.2496761606,158000.0,92.38947197964794,200.0,408015.0056301202,408215.0056301202,158000.0,0.33999999999999997,6.360985952822687,229.6165283021721
2016-03-28,4389.5,False,False,85.86209306397816,376891.65750433214,158200.0,92.38947197964794,400.0072757139256,405543.5872546646,405943.5945303785,158200.0,0.32999999999999996,6.928173866949377,224.57533808244557
2016-04-04,4500.25,False,False,85.90653503942397,386600.88431116776,158400.0,92.38947197964794,600.022979709007,415775.7212764106,416375.74425611965,158400.0,0.3,4.579909886032335,215.21812514048537
2016-04-11,4451.5,False,False,85.95146371515125,382612.94072799577,158600.0,92.38947197964794,800.0476017788887,411271.7345174028,412071.78211918165,158600.0,0.3,5.613570103366022,210.67234078196162
2016-04-18,4546.5,False,False,85.99545359747832,390978.3297809352,158800.0,92.38947197964794,1000.0799948016986,420048.73435546935,421048.8143502711,158800.0,0.295,3.599257884972171,206.15209791521323
2016-04-25,4472.25,False,False,86.04017381660739,384793.1673513224,159000.0,92.38947197964794,1200.1210332685728,413188.8160609805,414388.93709424906,159000.0,0.31,5.173601908295786,197.36928611388825
2016-05-02,4369.0,False,False,86.08595088229748,376109.5194047577,159200.0,92.66654903914544,200.0,404860.1527520264,405060.1527520264,159200.0,0.295,7.362841240392261,184.29199936279235
2016-05-09,4335.75,True,False,86.13207900315315,373447.1615379213,159400.0,92.75881894953801,0.0,402179.04926045943,402179.04926045943,159400.0,0.305,8.06785051683011,175.07445694212277
2016-05-16,4375.25,False,False,86.1777906767718,377049.37865854584,159600.0,92.75881894953801,200.0,405843.02260896616,406043.02260896616,159600.0,0.325,7.230320699708455,165.48630508839975
2016-05-23,4352.5,False,False,86.22374127987347,375288.83392064925,159800.0,92.80512101643053,200.0,403934.2892240139,404134.2892240139,159800.0,0.36,7.712695467797509,151.78649884345327
2016-05-31,4524.25,False,False,86.26794750189922,390297.76148546755,160000.0,92.80512101643053,400.0092994535775,419873.56875858584,420273.5780580394,160000.0,0.315,4.0710310098065206,148.1945095191049
2016-06-06,4525.5,False,False,86.31214151361063,390605.5964198449,160200.0,92.80512101643053,600.0236873657523,419989.57515985635,420589.5988472221,160200.0,0.325,4.044526901669759,153.0687568119703
2016-06-13,4426.25,False,False,86.35732648960611,382239.116374619,160400.0,92.80512101643053,800.0494566992222,410778.6668989757,411578.7163556749,160400.0,0.32,6.148953087728598,151.8946243923272
2016-06-20,4390.0,False,False,86.40288457616647,379308.66328937083,160600.0,92.80512101643053,1000.0846906186459,407414.48126213,408414.56595274864,160600.0,0.33,6.917572223694672,147.34631650886692
2016-06-27,4178.0,True,False,86.45075437032635,361191.25175922347,160800.0,93.08763705041359,0.0,388920.147596628,388920.147596628,160800.0,0.33999999999999997,11.412668963689372,145.0630123449813
2016-07-05,4404.0,False,False,86.49616763099847,380929.1222469173,161000.0,93.08763705041359,200.0,409957.95357002143,410157.95357002143,161000.0,0.34,6.620726212562947,119.31003179517143
2016-07-11,4549.5,False,False,86.54012850581988,393714.31463722757,161200.0,93.08763705041359,400.00749415603343,423502.20476085664,423902.21225501265,161200.0,0.355,3.535648025443944,100.295842563142
2016-07-18,4608.25,False,False,86.583528928974,398998.54718694446,161400.0,93.08763705041359,600.0268579888864,428971.1034375684,429571.1302955573,161400.0,0.36,2.2899549430161676,94.08825228087622
2016-07-25,4653.75,False,False,86.62650502352142,403138.0977532128,161600.0,93.08763705041359,800.0562321329761,433206.59092336224,434006.6471554952,161600.0,0.36,1.3252054068380599,98.39667358490239
2016-08-01,4744.5,False,False,86.66865909665873,411199.45308409736,161800.0,93.08763705041359,1000.0926676686682,441654.29398568725,442654.3866533559,161800.0,0.345,0.0,110.07009061768336
2016-08-08,4779.25,False,False,86.71050666688419,414411.18898770626,162000.0,93.08763705041359,1200.139305891953,444889.08937318914,446089.2286790811,162000.0,0.355,0.07840267614467908,124.02910854519345
2016-08-15,4822.75,False,False,86.75197678248213,418383.0960277157,162200.0,93.08763705041359,1400.195764650672,448938.4015848822,450338.5973495328,162200.0,0.355,0.0,141.38216108684696
2016-08-22,4811.75,False,False,86.79354170169032,417628.8242831084,162400.0,93.08763705041359,1600.261634775812,447914.4375773276,449514.6992121034,162400.0,0.345,0.22808563578870975,155.51678631943085
2016-08-29,4793.25,False,False,86.83526704462048,416223.14376162714,162600.0,93.08763705041359,1800.340411972737,446192.31629189494,447992.65670386766,162600.0,0.365,0.6116842050697217,166.67901869032207
2016-09-06,4827.5,False,False,86.87669635585819,419397.2516579054,162800.0,93.08763705041359,2000.4273178829674,449380.5678608716,451380.99517875456,162800.0,0.36,0.0,175.62984448217256
2016-09-12,4766.75,False,False,86.91865366429685,414319.492354287,163000.0,93.08763705041359,2200.5091020833597,443725.493910059,445926.0030121423,163000.0,0.385,1.2839761843127102,181.24771639133834
2016-09-19,4794.25,False,False,86.96037030402152,416909.7553300552,163200.0,93.08763705041359,2400.616526730433,446285.40392894536,448686.0204556758,163200.0,0.35,0.7144706186901372,186.36147296290653
2016-09-26,4815.0,False,False,87.00190716798829,418914.1830138636,163400.0,93.08763705041359,2600.719297880386,448216.97239774145,450817.6916956218,163400.0,0.325,1.4581734458940905,187.77749195176008
2016-10-03,4865.75,False,False,87.04301080052181,423529.52980263904,163600.0,93.08763705041359,2800.8359624738896,452941.16997804993,455742.0059405238,163600.0,0.36,0.41954464057303664,186.725353920741
2016-10-11,4827.0,False,False,87.08444440317356,420356.6131341188,163800.0,93.08763705041359,3000.975752690039,449334.0240423464,452334.99979503645,163800.0,0.38,1.212586339217191,181.43096184017654
2016-10-17,4803.25,False,False,87.1260828771235,418488.35757954343,164000.0,93.08763705041359,3201.0963944944315,447123.1926623991,450324.2890568935,164000.0,0.375,1.6986441545152213,174.33279613121934
2016-10-24,4902.75,False,False,87.1668763093809,427357.4028258172,164200.0,93.08763705041359,3401.259657226848,456385.41254891525,459786.6722061421,164200.0,0.37,0.0,174.74220629752904
2016-10-31,4796.75,False,False,87.2085712069678,418317.71393702284,164400.0,93.08763705041359,3601.4243070298858,446518.1230215714,450119.54732860124,164400.0,0.325,2.1620519096425475,173.56637481021295
2016-11-07,4775.75,False,False,87.25044944598785,416686.3339416765,164600.0,93.08763705041359,3801.6168339914634,444563.2826435127,448364.8994775042,164600.0,0.41,2.5903829483453165,163.90155366268758
2016-11-14,4694.5,False,False,87.29305249210566,409797.23492419004,164800.0,93.08763705041359,4001.7997461711243,436999.9121331666,441001.71187933773,164800.0,0.475,4.247616133802458,152.18871299307335
2016-11-21,4854.0,False,False,87.33425562354365,423920.4767966809,165000.0,93.08763705041359,4202.036607334618,451847.39024270757,456049.4268500422,165000.0,0.435,0.9943399112742848,118.14337813365934
2016-11-28,4861.0,False,False,87.37539942111617,424731.8165860457,165200.0,93.08763705041359,4402.242225086397,452499.00370206044,456901.2459271468,165200.0,0.44499999999999995,0.851562898373362,95.99592386714411
2016-12-05,4780.5,True,False,87.41723604908395,417898.0969326458,165400.0,94.05893557608347,0.0,449648.74152146705,449648.74152146705,165400.0,0.44999999999999996,2.4934985467339756,74.49668129592943
2016-12-12,4867.75,True,False,87.45832279347304,425725.2507779284,165600.0,94.10002232047256,0.0,458055.3836504803,458055.3836504803,165600.0,0.45999999999999996,0.7138850645046148,61.39960003091591
2016-12-19,4938.75,True,False,87.49881887041559,432134.791696265,165800.0,94.14051839741511,0.0,464936.48523523385,464936.48523523385,165800.0,0.5900000000000001,0.0960857691918681,59.53351546400268
2016-12-27,4961.25,True,False,87.53913129168039,434303.51512084936,166000.0,94.18083081867991,0.0,467254.6468991757,467254.6468991757,166000.0,0.585,0.0,63.29081562352565
2017-01-03,4906.25,True,False,87.57989562289059,429688.86289980693,166200.0,94.2215951498901,0.0,462274.70120414835,462274.70120414835,166200.0,0.595,1.1085915847820609,63.91698767347388
2017-01-09,5022.0,True,False,87.61972039389816,440026.23581815657,166400.0,94.26141992089768,0.0,473380.8508427481,473380.8508427481,166400.0,0.5800000000000001,0.0,70.59299082526132
2017-01-17,5040.25,False,False,87.65940096529839,441825.2957153452,166600.0,94.26141992089768,200.0,475101.1217563045,475301.1217563045,166600.0,0.6000000000000001,0.41491726352185726,83.69939670606394
