Date,Price,Buy_Signal,Sell_Signal,DCA_Shares,DCA_Portfolio,DCA_Total_Invested,Put_Shares,Put_Cash,Put_Equity,Put_Total_Value,Put_Total_Invested,Total_Put_Premium,Total_Call_Premium,Total_Premium,Put_Assignments,Call_Assignments,Active_Put_Strike,Active_Call_Strike,Realized_Vol,HYSA_Rate_Annual,StdDev_100d
2015-04-13,4403.25,False,False,83.59633669640665,368095.5695584526,148200.0,81.45684178559516,20329.07627578897,358674.8385924219,379003.91486821085,148200.0,41287.46759910618,31372.404440916795,72659.87204002298,60,24,4204.487557151168,,0.14311881865156564,0.25,99.38122142441564
2015-04-20,4407.5,False,False,83.64171389436468,368650.85398941237,148400.0,81.45684178559516,20531.259059885444,359021.0301700107,379552.28922989615,148400.0,41288.95503887253,31372.404440916795,72661.35947978933,60,24,4205.624029475732,,0.14632635995868562,0.25,100.93798526213423
2015-04-27,4524.75,False,False,83.68591523145513,378657.8449435266,148600.0,81.45684178559516,21082.281001962976,368571.8448693717,389654.12587133463,148600.0,41289.992049766384,31721.687112224816,73011.6791619912,60,24,4307.602784016326,4644.491773687128,0.14575504760113495,0.25,108.57360799183711
2015-05-04,4476.5,False,False,83.73059299309926,374819.99953360885,148800.0,81.45684178559516,21283.82650747286,364641.55225321674,385925.3787606896,148800.0,41290.81644801286,31721.687112224816,73012.50356023767,60,24,4248.206992555957,,0.149506031161261,0.25,114.14650372202149
2015-05-11,4431.25,False,False,83.77572698463665,371231.19020067115,149000.0,81.45684178559516,21485.396300183133,360955.6301624185,382441.0264626017,149000.0,41291.65823971194,31721.687112224816,73013.34535193676,60,24,4204.800199833777,,0.1499777324077344,0.25,113.22490008311163
2015-05-18,4507.25,False,False,83.82009993932077,377798.1454515035,149200.0,81.45684178559516,22022.358820905447,367146.3501381238,389168.70895902923,149200.0,41292.22281204294,32057.35016502643,73349.57297706937,60,24,4281.974467247459,4622.210581361558,0.14057382881424282,0.25,112.63776637627038
2015-05-26,4479.75,False,False,83.86474528783351,375693.0927031722,149400.0,81.45684178559516,22223.492669827985,364906.2869890199,387129.7796588479,149400.0,41292.60339888243,32057.35016502643,73349.95356390886,60,24,4244.325136049664,,0.14107006210405035,0.25,117.71243197516787
2015-06-01,4521.5,False,False,83.90897839631522,379394.44581893925,149600.0,81.45684178559516,22754.790561868704,368307.1101335685,391061.9006954372,149600.0,41292.968606135,32387.674738494276,73680.64334462928,60,24,4288.456815463386,4634.575164239379,0.1378808943999452,0.25,116.52159226830695
2015-06-08,4432.25,False,False,83.95410220476465,372105.5694970681,149800.0,81.45684178559516,22955.94454615328,361037.08700420416,383993.03155035747,149800.0,41293.344275931224,32387.674738494276,73681.0190144255,60,24,4209.942731355219,,0.1345236940123637,0.25,111.15363432239056
2015-06-15,4435.5,False,False,83.99919294988922,372578.42032923363,150000.0,81.45684178559516,23157.779034282015,361301.8217400073,384459.60077428934,150000.0,41294.39356921558,32387.674738494276,73682.06830770985,60,24,4240.445164404274,,0.13317772276923318,0.25,97.52741779786331
2015-06-22,4532.75,False,False,84.04331627458174,380947.3418436104,150200.0,81.45684178559516,23662.352137336118,369223.49960365647,392885.85174099257,150200.0,41295.75031928271,32690.0989930046,73985.84931228732,60,24,4351.933073568241,4636.043221712857,0.12583502021815582,0.25,90.4084632158799
2015-06-29,4378.0,False,False,84.08899923483757,368141.6386501189,150400.0,81.45684178559516,23866.79528822666,356618.0533373356,380484.84862556227,150400.0,41299.38411306461,32690.0989930046,73989.48310606921,60,24,4226.068440197471,,0.12762461068290312,0.25,75.96577990126454
2015-07-06,4422.75,True,False,84.13421996854397,372104.62136587786,150600.0,81.45684178559516,24158.821941891398,360263.247007241,384422.0689491324,150600.0,41390.75768898817,32690.0989930046,74080.85668199277,60,24,4389.89832607755,,0.12479357355329665,0.25,65.70334784490001
2015-07-13,4488.0,True,False,84.17878324840137,377794.3792188254,150800.0,81.45684178559516,24462.392614369324,365578.30593375105,390040.6985481204,150800.0,41493.5020228941,32690.0989930046,74183.6010158987,60,24,4455.747084076512,,0.1314625029037253,0.25,64.50583184697695
2015-07-20,4671.25,False,False,84.22159834072141,393420.1412490949,151000.0,81.45684178559516,25003.06359875143,380505.2721909614,405508.33578971284,151000.0,41501.12947874735,33022.30579950168,74523.43527824903,60,24,4522.415144395471,4784.891236865652,0.13419292305145075,0.25,74.41742780226446
2015-07-27,4522.5,False,False,84.26582166852683,381092.1784959126,151200.0,81.45684178559516,25208.417773659476,368388.5669753541,393596.98474901356,151200.0,41505.62843828442,33022.30579950168,74527.9342377861,60,24,4357.762111233184,,0.13640893509496832,0.25,82.36894438340792
2015-08-03,4573.0,False,False,84.30955663463223,385547.6024901732,151400.0,81.45684178559516,25412.85150257684,372502.1374855267,397914.9889881035,151400.0,41509.19992780967,33022.30579950168,74531.50572731135,60,24,4404.732313204251,,0.1325364771568196,0.25,84.13384339787449
2015-08-10,4566.0,False,False,84.35335864952492,385157.43559373077,151600.0,81.45684178559516,25617.888092308694,371931.9395930275,397549.82768533623,151600.0,41513.36728561162,33022.30579950168,74535.67308511329,60,24,4400.57097870609,,0.13379318058440676,0.25,82.71451064695505
2015-08-17,4564.75,False,False,84.39717265905446,385251.9938954189,151800.0,81.45684178559516,25822.30827112953,371830.1185407955,397652.426811925,151800.0,41516.91121934423,33022.30579950168,74539.2170188459,60,24,4400.455452744227,,0.1295743027616496,0.25,82.14727362788638
2015-08-24,4003.25,True,False,84.44713206703548,338062.9814473598,152000.0,87.3241354361412,205.36668567788956,349580.3451847323,349785.7118704102,152000.0,41517.850734126965,33022.30579950168,74540.15653362864,61,24,3956.2127770200113,,0.1688065774720391,0.25,94.07444595997706
2015-08-31,4271.75,True,False,84.493951286325,360937.0364073588,152200.0,87.3241354361412,407.5349592628259,373026.8755493362,373434.410508599,152200.0,41520.011983262855,33022.30579950168,74542.31778276453,61,24,4218.029111771157,,0.1890390213502548,0.25,107.44177645768622
2015-09-08,4298.5,True,False,84.54047914488031,363397.249604268,152400.0,87.3241354361412,610.9148413389386,375362.796172253,375973.7110135919,152400.0,41523.377925840716,33022.30579950168,74545.68372534239,61,24,4238.585496308905,,0.20197381766158423,0.25,119.82900738219077
2015-09-14,4310.0,True,False,84.58688285717729,364569.46511443413,152600.0,87.3241354361412,815.2738808662275,376367.0237297686,377182.2976106348,152600.0,41527.72024863332,33022.30579950168,74550.026048135,61,24,4248.164817474153,,0.2007502973882361,0.25,123.67036505169331
2015-09-21,4341.25,True,False,84.63295253756888,367412.8052037209,152800.0,87.3241354361412,1020.7641559114288,379095.902962148,380116.6671180595,152800.0,41533.1826377056,33022.30579950168,74555.48843720727,61,24,4278.8083981916825,,0.2015003913303749,0.25,124.88320361663561
2015-09-28,4094.75,True,False,84.68179556827894,346750.7824032102,153000.0,87.56142153833457,206.49898866808473,358542.1308440955,358748.6298327636,153000.0,41534.18432265213,33022.30579950168,74556.4901221538,62,24,4027.082234075864,,0.20407145773962793,0.25,135.3355318482718
2015-10-05,4311.25,True,False,84.72818582632475,365284.39114374254,153200.0,87.56142153833457,408.53328820251437,377499.1786071449,377907.71189534746,153200.0,41536.211559007745,33022.30579950168,74558.51735850942,62,24,4238.115448305607,,0.20911652243545034,0.25,146.26910338878517
2015-10-12,4375.0,False,False,84.77390011203903,370885.8129901707,153400.0,87.56142153833457,608.5958056558511,383081.2192302137,383689.8150358696,153400.0,41536.26010281556,33022.30579950168,74558.56590231723,62,24,4081.640525828377,,0.2084311730160208,0.25,146.67973708581152
2015-10-19,4454.5,False,False,84.81879852936981,377825.33804907784,153600.0,87.56142153833457,808.6993464511398,390042.35224251135,390851.0515889625,153600.0,41536.3428269423,33022.30579950168,74558.64862644399,62,24,4164.304537353191,,0.20944873255161106,0.25,145.0977313234044
2015-10-26,4616.25,False,False,84.8621237392263,391744.7787112034,153800.0,87.56142153833457,1008.884933856427,404205.412176337,405214.2971101934,153800.0,41536.500753252825,33022.30579950168,74558.80655275451,62,24,4322.52622150063,,0.21702270920980116,0.25,146.861889249685
2015-11-02,4694.0,False,False,84.90473132337628,398542.80883192824,154000.0,87.56142153833457,1785.440090241071,411013.31270094245,412798.75279118354,154000.0,41536.6385143911,33598.68868642071,75135.32720081182,62,24,4381.464196030248,4880.349484116738,0.21655979877863102,0.25,156.26790198487623
2015-11-09,4652.75,False,False,84.94771665463199,395240.488664839,154200.0,87.56142153833457,1985.6238411959066,407401.4040624862,409387.0279036821,154200.0,41536.761195397325,33598.68868642071,75135.44988181803,62,24,4318.92583519846,,0.2151083613418921,0.25,166.91208240077012
2015-11-16,4559.75,False,False,84.99157870847266,387540.3510159582,154400.0,87.56142153833457,2185.80853759213,399258.1918594211,401444.0003970132,154400.0,41536.87797467518,33598.68868642071,75135.56666109589,62,24,4221.002630409568,,0.21848662829559343,0.25,169.3736847952157
2015-11-23,4675.75,False,False,85.03435259501492,397599.37414614105,154600.0,87.56142153833457,2385.991593507675,409415.31675786787,411801.30835137557,154600.0,41536.986266270265,33598.68868642071,75135.67495269098,62,24,4324.557282070569,,0.21680757747987342,0.25,175.59635896471534
2015-11-30,4668.75,False,False,85.07719061375656,397204.1336779759,154800.0,87.56142153833457,2586.1415732974533,408802.3868070995,411388.52838039695,154800.0,41537.070957110205,33598.68868642071,75135.75964353091,62,24,4308.200656964922,,0.21499823886775524,0.25,180.27467151753905
2015-12-07,4701.0,False,True,85.11973475330133,400147.87307526957,155000.0,87.56142153833457,5094.131846113394,411626.2426517108,416720.37449782423,155000.0,41537.070957110205,35906.59050175558,77443.66145886578,62,24,,4777.696554184881,0.21602205488278273,0.25,186.47879105675617
2015-12-14,4566.5,False,False,85.16353197217794,388899.2687509505,155200.0,87.56142153833457,5294.439265252454,399849.23145480483,405143.6707200573,155200.0,41537.204134407286,35906.59050175558,77443.79463616287,62,24,4195.891221409856,,0.21938942745398674,0.25,185.30438929507187
2015-12-21,4563.0,False,False,85.20736278523951,388801.1963890479,155400.0,87.56142153833457,5494.7764139137225,399542.76647942065,405037.54289333435,155400.0,41537.34138352434,35906.59050175558,77443.93188527992,62,24,4189.9749285710905,,0.2207620816049393,0.3,186.51253571445483
2015-12-28,4613.75,False,False,85.25071147123246,393325.4700503988,155600.0,87.56142153833457,5695.097317539768,403986.50862249115,409681.60594003095,155600.0,41537.49091100741,35906.59050175558,77444.08141276299,62,24,4239.206987675368,,0.2203797964547306,0.295,187.2715061623164
2016-01-04,4504.5,False,False,85.29511151563251,384211.82982216665,155800.0,87.56142153833457,5895.39253100026,394420.42331942805,400315.8158504283,155800.0,41537.61239126878,35906.59050175558,77444.20289302437,62,24,4125.827822442739,,0.22252632622887397,0.29,189.33608877863068
2016-01-11,4273.0,True,False,85.34191703868423,364666.01150629774,156000.0,87.56142153833457,6122.943333792777,374149.9542333036,380272.8975670964,156000.0,41564.93577038857,35906.59050175558,77471.52627214414,62,24,4177.145493355013,,0.2297313886601645,0.285,191.7090132899737
2016-01-19,4144.5,True,False,85.39017376446539,353899.5751668268,156200.0,89.02070036028843,228.43394903486092,368946.2926432154,369174.7265922502,156200.0,41565.79759327922,35906.59050175558,77472.3880950348,63,24,4050.33587144732,,0.21493481421558783,0.31,188.3282571053599
2016-01-25,4186.75,True,False,85.43794351427132,357707.3100083755,156400.0,89.02070036028843,429.8194766602155,372707.4172334376,373137.2367100978,156400.0,41567.1748420111,35906.59050175558,77473.76534376669,63,24,4089.842741188725,,0.20309591144035516,0.345,193.8145176225494
2016-02-01,4291.5,True,False,85.48454726587333,366856.9345914954,156600.0,89.02070036028843,631.8235332638192,382032.3355961778,382664.1591294416,156600.0,41569.15861984192,35906.59050175558,77475.7491215975,63,24,4194.007127623778,,0.1992171523558118,0.365,194.98574475244473
2016-02-08,3964.25,True,False,85.53499817083645,339082.11649873835,156800.0,89.17087648929035,202.57451555369536,353495.64712266927,353698.221638223,156800.0,41569.719375630855,35906.59050175558,77476.30987738643,64,24,3859.859095817826,,0.20788277034463806,0.35,208.78180836434765
2016-02-16,4092.75,True,False,85.58386506962088,350273.36376369087,157000.0,89.17087648929035,403.5897861185763,364954.1047515431,365357.6945376617,157000.0,41570.72528232103,35906.59050175558,77477.3157840766,64,24,3977.4799744877696,,0.2090738235782963,0.33999999999999997,230.54005102446078
2016-02-22,4214.75,True,False,85.63131746893282,360914.5953021846,157200.0,89.17087648929035,605.1908799252765,375832.9516832365,376438.1425631618,157200.0,41572.31125330083,35906.59050175558,77478.9017550564,64,24,4099.17720995838,,0.2091505829489045,0.355,231.14558008323996
2016-02-29,4201.25,True,False,85.67892234843296,359958.572516354,157400.0,89.17087648929035,807.2529805683167,374629.14485063107,375436.3978311994,157400.0,41574.345131605915,35906.59050175558,77480.93563336149,64,24,4086.221262621011,,0.2060047519528968,0.31,230.05747475797764
2016-03-07,4300.0,True,False,85.72543397633994,368619.36609826173,157600.0,89.17087648929035,1010.1425583791666,383434.7689039485,384444.91146232764,157600.0,41577.1975050059,35906.59050175558,77483.78800676148,64,24,4184.828057174649,,0.21167121874174033,0.33999999999999997,230.3438856507026
2016-03-14,4366.0,False,False,85.77124249672474,374477.24474070023,157800.0,89.17087648929035,1210.1895017535917,389320.0467522417,390530.2362539953,157800.0,41577.1980310677,35906.59050175558,77483.78853282328,64,24,3902.981330524113,,0.2107004337772208,0.35,231.50933473794345
2016-03-21,4416.25,False,False,85.81652978797862,378987.2496761606,158000.0,89.17087648929035,1410.246026398236,393800.88329582853,395211.1293222268,158000.0,41577.19845031281,35906.59050175558,77483.7889520684,64,24,3957.0169433956557,,0.20225560409141596,0.33999999999999997,229.6165283021721
2016-03-28,4389.5,False,False,85.86209306397816,376891.65750433214,158200.0,89.17087648929035,1610.2979568739233,391415.56234974,393025.8603066139,158200.0,41577.19907805524,35906.59050175558,77483.78957981081,64,24,3940.349323835109,,0.20208186300157174,0.32999999999999996,224.57533808244557
2016-04-04,4500.25,False,False,85.90653503942397,386600.88431116776,158400.0,89.17087648929035,1810.3636494435123,401291.2369209289,403101.60057037236,158400.0,41577.20155149675,35906.59050175558,77483.79205325233,64,24,4069.813749719029,,0.20403989325983415,0.3,215.21812514048537
2016-04-11,4451.5,False,False,85.95146371515125,382612.94072799577,158600.0,89.17087648929035,2010.4410500776414,396944.156692076,398954.5977421536,158600.0,41577.20466347562,35906.59050175558,77483.79516523119,64,24,4030.155318436077,,0.20362360138233684,0.3,210.67234078196162
2016-04-18,4546.5,False,False,85.99545359747832,390978.3297809352,158800.0,89.17087648929035,2210.5279641811167,405415.3899585586,407625.9179227397,158800.0,41577.210177094115,35906.59050175558,77483.80067884969,64,24,4134.195804169573,,0.20175121538122665,0.295,206.15209791521323
2016-04-25,4472.25,False,False,86.04017381660739,384793.1673513224,159000.0,89.17087648929035,2410.6277419561193,398794.4523792288,401205.0801211849,159000.0,41577.219245446766,35906.59050175558,77483.80974720235,64,24,4077.5114277722237,,0.2024388620835869,0.31,197.36928611388825
2016-05-02,4369.0,False,False,86.08595088229748,376109.5194047577,159200.0,89.17087648929035,2610.7375667057117,389587.55938170955,392198.2969484153,159200.0,41577.23278412411,35906.59050175558,77483.82328587968,64,24,4000.416001274415,,0.19857469969662928,0.295,184.29199936279235
2016-05-09,4335.75,True,False,86.13207900315315,373447.1615379213,159400.0,89.17087648929035,2820.683682489941,386622.62773844064,389443.3114209306,159400.0,41587.0760471081,35906.59050175558,77493.66654886368,64,24,4248.212771528939,,0.19427423520003917,0.305,175.07445694212277
2016-05-16,4375.25,False,False,86.1777906767718,377049.37865854584,159600.0,89.17087648929035,3020.845843046758,390144.8773597676,393165.72320281435,159600.0,41587.115526442496,35906.59050175558,77493.70602819807,64,24,4044.2773898232003,,0.1932689028194033,0.325,165.48630508839975
2016-05-23,4352.5,False,False,86.22374127987347,375288.83392064925,159800.0,89.17087648929035,3221.077900122075,388116.2399196362,391337.3178197583,159800.0,41587.207122254404,35906.59050175558,77493.79762400998,64,24,4048.9270023130935,,0.19285274276964096,0.36,151.78649884345327
2016-05-31,4524.25,False,False,86.26794750189922,390297.76148546755,160000.0,89.17087648929035,3421.3905350669143,403431.3379566719,406852.7284917388,160000.0,41587.36998587723,35906.59050175558,77493.96048763281,64,24,4227.86098096179,,0.1922356808719292,0.315,148.1945095191049
2016-06-06,4525.5,False,False,86.31214151361063,390605.5964198449,160200.0,89.17087648929035,3621.5930367966093,403542.80155228346,407164.39458908007,160200.0,41587.449423801656,35906.59050175558,77494.03992555724,64,24,4219.36248637606,,0.1826623773109948,0.325,153.0687568119703
2016-06-13,4426.25,False,False,86.35732648960611,382239.116374619,160400.0,89.17087648929035,3821.7770006677115,394692.5920607214,398514.3690613891,160400.0,41587.477850415446,35906.59050175558,77494.06835217102,64,24,4122.460751215345,,0.16793334313022062,0.32,151.8946243923272
2016-06-20,4390.0,False,False,86.40288457616647,379308.66328937083,160600.0,89.17087648929035,4021.9601068022343,391460.14778798464,395482.10789478687,160600.0,41587.49264672641,35906.59050175558,77494.083148482,64,24,4095.307366982266,,0.15544179875897446,0.33,147.34631650886692
2016-06-27,4178.0,True,False,86.45075437032635,361191.25175922347,160800.0,89.17087648929035,4234.82487400527,372555.9219722551,376790.7468462604,160800.0,41600.17424724095,35906.59050175558,77506.76474899653,64,24,4105.4684938275095,,0.1669159776536919,0.33999999999999997,145.0630123449813
2016-07-05,4404.0,False,False,86.49616763099847,380929.1222469173,161000.0,89.17087648929035,4435.25634318973,392708.5400588347,397143.79640202445,161000.0,41600.41690451088,35906.59050175558,77507.00740626646,64,24,4165.379936409658,,0.16437862685099075,0.34,119.31003179517143
2016-07-11,4549.5,False,False,86.54012850581988,393714.31463722757,161200.0,89.17087648929035,4636.155648917211,405682.9025880264,410319.0582369436,161200.0,41601.15001772294,35906.59050175558,77507.74051947851,64,24,4348.908314873716,,0.15775226847172769,0.355,100.295842563142
2016-07-18,4608.25,False,False,86.583528928974,398998.54718694446,161400.0,89.17087648929035,4837.369452488199,410921.69158177223,415759.06103426043,161400.0,41602.13939114105,35906.59050175558,77508.72989289663,64,24,4420.073495438248,,0.1537462369341015,0.36,94.08825228087622
2016-07-25,4653.75,False,False,86.62650502352142,403138.0977532128,161600.0,89.17087648929035,5038.183504756765,414978.96646203496,420017.14996679174,161600.0,41602.71663136459,35906.59050175558,77509.30713312016,64,24,4456.956652830195,,0.14513869984819258,0.36,98.39667358490239
2016-08-01,4744.5,False,False,86.66865909665873,411199.45308409736,161800.0,89.17087648929035,5636.968101283153,423071.22350343806,428708.1916047212,161800.0,41603.03380049541,36304.82848413523,77907.86228463064,64,24,4524.359818764633,4869.2797065087025,0.1447682847302931,0.345,110.07009061768336
2016-08-08,4779.25,False,False,86.71050666688419,414411.18898770626,162000.0,89.17087648929035,6234.677077566176,426169.9114614409,432404.58853900706,162000.0,41603.1650743472,36702.14331274941,78305.30838709661,64,24,4531.191782909613,4903.717973512076,0.14337107976414162,0.355,124.02910854519345
2016-08-15,4822.75,False,False,86.75197678248213,418383.0960277157,162200.0,89.17087648929035,6833.999388197815,430048.844588725,436882.8439769228,162200.0,41603.205302356946,37101.132094312765,78704.33739666971,64,24,4539.985677826306,4947.726400427839,0.1426707972881627,0.355,141.38216108684696
2016-08-22,4811.75,False,False,86.79354170169032,417628.8242831084,162400.0,89.17087648929035,7427.136398266873,429067.9649473428,436495.1013456097,162400.0,41603.21617353914,37493.93673787286,79097.152911412,64,24,4500.716427361138,4934.7371524111795,0.14076523900365304,0.345,155.51678631943085
2016-08-29,4793.25,False,False,86.83526704462048,416223.14376162714,162600.0,89.17087648929035,7627.504055486639,427418.303732291,435045.8077877776,162600.0,41603.21820992921,37493.93673787286,79097.15494780208,64,24,4459.891962619356,,0.13532697179162775,0.365,166.67901869032207
2016-09-06,4827.5,False,False,86.87669635585819,419397.2516579054,162800.0,89.17087648929035,8202.508877953709,430472.40625204914,438674.91513000283,162800.0,41603.218955874,37868.57262003683,79471.79157591083,64,24,4476.2403110356545,4944.663779416003,0.13376273466223088,0.36,175.62984448217256
2016-09-12,4766.75,False,False,86.91865366429685,414319.492354287,163000.0,89.17087648929035,8402.845680738761,425055.27550532477,433458.1211860635,163000.0,41603.22041249386,37868.57262003683,79471.7930325307,64,24,4404.254567217324,,0.14418469124647523,0.385,181.24771639133834
2016-09-19,4794.25,False,False,86.96037030402152,416909.7553300552,163200.0,89.17087648929035,8603.257119228832,427507.47460878023,436110.73172800906,163200.0,41603.22164012372,37868.57262003683,79471.79426016055,64,24,4421.527054074187,,0.14580187622515425,0.35,186.36147296290653
2016-09-26,4815.0,False,False,87.00190716798829,418914.1830138636,163400.0,89.17087648929035,8803.626398670167,429357.77029593306,438161.39669460326,163400.0,41603.22261141686,37868.57262003683,79471.7952314537,64,24,4439.44501609648,,0.14429894994562587,0.325,187.77749195176008
2016-10-03,4865.75,False,False,87.04301080052181,423529.52980263904,163600.0,89.17087648929035,9407.203394195245,433883.1922777645,443290.39567195973,163600.0,41603.2237260334,38271.75358270256,79874.97730873595,64,24,4492.299292158518,4992.049543700372,0.14289762413841164,0.36,186.725353920741
2016-10-11,4827.0,False,False,87.08444440317356,420356.6131341188,163800.0,89.17087648929035,9607.674188773639,430427.8208138045,440035.4950025781,163800.0,41603.22500543366,38271.75358270256,79874.97858813622,64,24,4464.138076319647,,0.14055743038480142,0.38,181.43096184017654
2016-10-17,4803.25,False,False,87.1260828771235,418488.35757954343,164000.0,89.17087648929035,9808.061777889312,428310.01249718387,438118.0742750732,164000.0,41603.226357789805,38271.75358270256,79874.97994049237,64,24,4454.584407737561,,0.1360658309407123,0.375,174.33279613121934
2016-10-24,4902.75,False,False,87.1668763093809,427357.4028258172,164200.0,89.17087648929035,10397.941466572905,437182.5147078683,447580.4561744412,164200.0,41603.22850234576,38661.1308947946,80264.35939714036,64,24,4553.2655874049415,5024.602821165162,0.13691695899605558,0.37,174.74220629752904
2016-10-31,4796.75,False,False,87.2085712069678,418317.71393702284,164400.0,89.17087648929035,10598.446856558827,427730.4018000035,438328.84865656233,164400.0,41603.23054381172,38661.1308947946,80264.36143860631,64,24,4449.617250379574,,0.1381220821963519,0.325,173.56637481021295
2016-11-07,4775.75,False,False,87.25044944598785,416686.3339416765,164600.0,89.17087648929035,10799.023182403758,425857.8133937284,436656.83657613216,164600.0,41603.240291937174,38661.1308947946,80264.37118673178,64,24,4447.946892674625,,0.14388780731971476,0.41,163.90155366268758
2016-11-14,4694.5,False,False,87.29305249210566,409797.23492419004,164800.0,89.17087648929035,10999.57306838971,418612.67967897357,429612.2527473633,164800.0,41603.270590349006,38661.1308947946,80264.40148514361,64,24,4390.122574013853,,0.14719444921490077,0.475,152.18871299307335
2016-11-21,4854.0,False,False,87.33425562354365,423920.4767966809,165000.0,89.17087648929035,11200.2838422076,432835.43447901536,444035.7183212229,165000.0,41603.330314179344,38661.1308947946,80264.46120897395,64,24,4617.713243732681,,0.11826612104397435,0.435,118.14337813365934
2016-11-28,4861.0,False,False,87.37539942111617,424731.8165860457,165200.0,89.17087648929035,11401.131909522002,433459.63061444036,444860.76252396236,165200.0,41603.63031935195,38661.1308947946,80264.76121414655,64,24,4669.008152265712,,0.11370576084216008,0.44499999999999995,95.99592386714411
2016-12-05,4780.5,True,False,87.41723604908395,417898.0969326458,165400.0,89.17087648929035,11639.441541610851,426281.37505705253,437920.8165986634,165400.0,41641.26202532883,38661.1308947946,80302.39292012344,64,24,4743.251659352035,,0.11631424125344283,0.44999999999999996,74.49668129592943
2016-12-12,4867.75,True,False,87.45832279347304,425725.2507779284,165600.0,89.17087648929035,11885.171189638875,434061.5340307431,445946.705220382,165600.0,41686.26147545691,38661.1308947946,80347.3923702515,64,24,4837.050199984542,,0.11763048000226657,0.45999999999999996,61.39960003091591
2016-12-19,4938.75,True,False,87.49881887041559,432134.791696265,165800.0,89.17087648929035,12473.722352709465,440392.6662614827,452866.38861419214,165800.0,41733.868981428874,39001.19773056537,80735.06671199424,64,24,4908.983242267998,5045.040290844688,0.11858186609139783,0.5900000000000001,59.53351546400268
2016-12-27,4961.25,True,False,87.53913129168039,434303.51512084936,166000.0,89.17087648929035,13060.605629585667,442399.0109824918,455459.61661207746,166000.0,41781.478747002635,39339.474508110085,81120.95325511272,64,24,4929.604592188237,5066.956747533002,0.11741487582557905,0.585,63.29081562352565
2017-01-03,4906.25,True,False,87.57989562289059,429688.86289980693,166200.0,91.74201964072127,588.9333851275775,450109.2838622887,450698.21724741627,166200.0,41783.715603213524,39339.474508110085,81123.19011132361,65,24,4874.291506163263,,0.11944433041556846,0.595,63.91698767347388
2017-01-09,5022.0,True,False,87.61972039389816,440026.23581815657,166400.0,91.74201964072127,1153.6371529450068,460728.4226357022,461882.05978864717,166400.0,41786.63213928685,39701.22401217618,81487.85615146303,65,24,4986.703504587369,5131.923292764443,0.12058877212575327,0.5800000000000001,70.59299082526132
2017-01-17,5040.25,False,False,87.65940096529839,441825.2957153452,166600.0,91.74201964072127,1717.529745111536,462402.71449414536,464120.2442392569,166600.0,41786.814259325256,40064.841672515235,81851.65593184049,65,24,4872.851206587872,5150.7639557849,0.12077390975775408,0.6000000000000001,83.69939670606394
2017-01-23,5063.5,False,False,87.6988993359906,444063.3767877884,166800.0,91.74201964072127,2281.6741434430364,464535.71645079216,466817.3905942352,166800.0,41786.9532195805,40428.73755173148,82215.69077131199,65,24,4877.975745614943,5174.075557541682,0.12030813348673638,0.585,92.7621271925286
2017-01-30,5124.5,False,False,87.73792753386357,449613.0096472839,167000.0,91.74201964072127,2481.920640827236,470131.9796488761,472613.90028970334,167000.0,41787.01863904686,40428.73755173148,82215.75619077834,65,24,4905.78189675439,,0.12206553980604402,0.585,109.3590516228052
2017-02-06,5157.75,False,False,87.77670413218648,452730.2957377848,167200.0,91.74201964072127,3032.9383834391665,473182.4018019301,476215.34018536925,167200.0,41787.03208178302,40779.54657262679,82566.57865440981,65,24,4915.56593004934,5264.251743398912,0.11381982919323157,0.595,121.09203497533014
2017-02-13,5259.25,False,False,87.81473236815168,461839.63120720175,167400.0,91.74201964072127,3565.765130218842,482494.21679546335,486059.98192568216,167400.0,41787.0336580975,41112.12526037695,82899.15891847445,65,24,4986.306023063428,5360.091971494696,0.10577379703633502,0.5900000000000001,136.47198846828576
2017-02-21,5343.75,False,False,87.85215926873647,469459.9760923105,167600.0,91.74201964072127,4097.976755119874,490246.4174551043,494344.39421022416,167600.0,41787.033755836695,41444.04748835301,83231.0812441897,65,24,5023.212324342904,5444.370897664897,0.10388449523355262,0.595,160.26883782854802
2017-02-27,5347.5,False,False,87.88955992324793,469989.4216895683,167800.0,91.74201964072127,4623.443625161659,490590.450028757,495213.89365391864,167800.0,41787.033761779596,41769.25238997233,83556.28615175193,65,24,4992.030901198815,5446.038620490597,0.10169801117134179,0.5800000000000001,177.73454940059247
2017-03-06,5361.0,False,False,87.92686639592094,471375.9307485322,168000.0,91.74201964072127,5153.577327139663,491828.9672939067,496982.5446210464,168000.0,41787.03376226163,42098.97888372944,83886.01264599107,65,24,4966.620491188743,5461.045533084603,0.10285918440460927,0.6950000000000001,197.18975440562866
2017-03-13,5395.5,False,False,87.96393432289712,474609.40763919137,168200.0,91.74201964072127,5682.2168002963235,494994.0669715116,500676.2837718079,168200.0,41787.03376230832,42427.12587671051,84214.15963901882,65,24,4974.009397787991,5495.077725503441,0.10170518182511497,0.72,210.74530110600486
2017-03-20,5418.5,False,False,88.0008449070071,476832.578128618,168400.0,91.74201964072127,6213.279826336264,497104.1334232482,503317.41324958444,168400.0,41787.03376231515,42757.58950554047,84544.62326785561,65,24,4971.444342294629,5518.900759606232,0.10199010106714751,0.8300000000000001,223.52782885268553
